,YTY 82T,YTY 84T,YTY 88T,YTY 78T,YTO 68T,YTO 92T,YTO 70T,YTY 94T,YTY 96T,YTY 81T,YTY 115T,YTY 95T,YTY 121T,YTY 91T,YTY 91N,YTO 71T,YTO 65T,YTO 78T,YTO 89T,YTO 67T,YTO 98T,YTO 98N
ILMN_2340886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1800705,0,0,0,0,0,0,0,0,0,0,0,0.004518072,0,0.003012048,0.001506024,0,0,0,0,0,0,0.007530121
ILMN_2388254,0.01807229,0.01656627,0.5783132,0.4864458,0.1987952,0.007530121,0,0.01054217,0.189759,0.003012048,0.07981928,0.003012048,0.06475904,0.004518072,0.01656627,0.1400602,0,0,0.001506024,0.04518072,0.558735,0.01054217
ILMN_1764867,0.009036144,0.01054217,0.009036144,0.01957831,0.009036144,0.007530121,0.007530121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1700967,0,0,0,0,0,0,0,0,0,0,0,0.02384349,0,0,0,0,0,0,0,0,0,0
ILMN_1811574,0,0,0,0.009036144,0,0.004518072,0,0,0,0,0.004518072,0,0,0,0,0,0,0,0,0,0,0
ILMN_2232936,0,0,0,0,0,0.007530121,0,0.01054217,0.0436747,0.123494,0.02108434,0.02560241,0.01506024,0.04819277,0.3237952,0.004518072,0.01506024,0.0496988,0.02108434,0.02861446,0.007530121,0.1506024
ILMN_2362245,0.0078125,0.3306902,0.1397166,0.07490315,0.05895268,0.3788694,0.4865376,0.206771,0.187855,0.7863941,0.3710444,0.528205,0.5794008,0.5998648,0.222557,0.3569107,0.2452109,0.2903587,0.2984479,0.220552,0.386776,0.7744185
ILMN_1761058,0.001506024,0.003012048,0.004518072,0.01204819,0.003012048,0.004518072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1757497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1755862,0.009036144,0.01506024,0.02259036,0.06024097,0.001506024,0,0.07680723,0.02259036,0.01656627,0.1310241,0.004518072,0,0.01355422,0,0,0.814759,0.01957831,0.01506024,0.1054217,0.02710843,0.01656627,0
ILMN_1772073,0.001506024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1758038,0.3270261,0.07432138,0.6302518,0.2580302,0.2515797,0.6185042,0.03354986,0.02976212,0.1220061,0.08328608,0.005716768,0.05792296,0.01023484,0.1349808,0.1132421,0.01372206,0.08145232,0.01274223,0.03881301,0.01525983,0.05439038,0.09669401
ILMN_1741059,0.191887,0.1273241,0.2559651,0.2762889,0.2792447,0.09471802,0.1485413,0.06178736,0.02217908,0.04849562,0.0637508,0.1423528,0.09266643,0.08571946,0.08914784,0.07776178,0.06414841,0.1193174,0.06454767,0.08914784,0.08238012,0.04983029
ILMN_2213136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1696503,0.003012048,0.003012048,0.001506024,0,0,0,0.001506024,0,0,0.003012048,0,0.003012048,0,0,0.001506024,0.003012048,0,0,0,0,0,0.004518072
ILMN_2211263,0.9728916,0.2725904,0.3313253,0.7409639,0.4879518,0.566265,0.7620482,0.6024097,875,0.2364458,0.7710843,0.01506024,0.6114458,0.09036145,0.01204819,0.8689759,0.7801205,0.9578313,0.5858434,0.5451807,0.7756024,0.001506024
ILMN_2146389,0.000488107,0.001166153,2.24E-05,0.000291484,0.000472855,0.000116923,0.000697422,0.00396684,0.006571581,0.004221321,0.000503684,0.02590295,0.01209996,0.1054312,0.0134583,0.01183975,0.002161316,0.00071716,0.000757744,0.001735596,0.002288421,0.05910689
ILMN_1730867,0.2175615,0.03238972,0.02097547,0.2087125,0.02620119,0.03050152,0.08764425,0.04008202,0.0134737,0.02286707,0.005243867,0.09211356,0.01422558,0.04490968,0.1397166,0.01743722,0.05589073,0.01322761,0.02484033,0.01322761,0.04050955,0.02128506
ILMN_2309180,0.7078313,0.7891566,0.8614458,0.6325301,0.4668675,0.4563253,0.6024097,0.1310241,0.689759,0.1701807,0.75,0.3358434,0.5301205,0.4924699,0.316265,0.7906626,0.5225903,0.2876506,0.3915663,0.7665663,0.811747,0.4472892
ILMN_2260313,0.2153614,0.186747,0.3343374,0.1009036,0.09789157,0.1912651,0.3509036,0.07680723,0.186747,0.1385542,0.1325301,0.1460843,0.1490964,0.1460843,0.1295181,0.189759,0.1731928,0.1777108,0.1762048,0.2319277,0.1671687,0.1295181
ILMN_1674349,0,0,0,0,0,0,0,0,0,0,0,0.004518072,0,0,0,0,0,0,0,0,0,0
ILMN_1765858,0.7210045,0.457279,0.6302518,0.5890142,0.2823806,0.2358107,0.7505523,0.3594601,0.1183148,0.3125737,0.3137656,0.3185559,0.2823806,0.1663533,0.2316918,0.4529685,0.1027464,0.3282452,0.11396,0.1934345,0.5570101,0.2185561
ILMN_1689129,0.4713855,0.1746988,0.2003012,0.004518072,0.007530121,0.04819277,0.1686747,0.441265,0.376506,0.3313253,0.251506,0.4292169,0.2063253,0.3478916,0.4066265,0.1084337,0.03463855,0.02861446,0.2108434,0.1912651,0.1626506,0.308735
ILMN_2218637,0.001506024,0.003012048,0.04819277,0.001506024,0,0.007530121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1784203,0.9879518,0.6219879,0.9292169,0.4743976,0.6159639,0.5873494,0.9713855,0.9201807,0.9126506,0.7530121,0.9307229,0.9231928,0.9969879,0.6822289,0.811747,0.9834337,0.936747,0.9713855,0.8418674,0.9623494,0.8644578,0.9156626
ILMN_1752895,0.9909639,0.2033132,0.5,0.2831325,0.4608434,0.7364458,0.7996988,0.5783132,0.5406626,0.2981928,0.4563253,0.6159639,0.5948795,0.2981928,0.3237952,0.7469879,0.433735,0.1731928,0.2936747,0.6129518,0.2846386,0.4683735
ILMN_2112256,8.90E-06,0.001562171,2.91E-07,4.55E-09,1.23E-07,0.001085449,6.93E-06,0.000401342,0.00071716,0.00581733,0.000697422,0.006313339,0.000959368,0.00889538,0.0197241,0.000171226,0.000195271,0.003782841,0.001111923,0.000401342,2.44E-05,0.05222448
ILMN_1736814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_2361186,1.12E-05,4.15E-07,0.001808408,6.06E-06,0.001630082,0.004904628,0.0010594,0.0156807,0.002557386,0.1457692,0.00064039,0.1087958,0.02768363,0.1636727,0.07551879,0.06697809,0.09114734,0.05577599,0.1217441,0.1093634,0.1139757,0.1337211
ILMN_2243036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1668760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1774800,0.001506024,0.003012048,0.001506024,0,0,0,0.001506024,0.001506024,0.003012048,0.007530121,0.001506024,0.07981928,0.01506024,0.06024097,0.001506024,0.001506024,0.004518072,0.006024096,0.001506024,0.004518072,0.004518072,0.01054217
ILMN_1698766,0.1116536,0.0345559,0.1878023,0.1175187,0.08914784,0.09732479,0.1570679,0.03562181,0.05222448,0.0443229,0.132425,0.1577928,0.04401222,0.01552544,0.03838201,0.01304066,0.01491468,0.199368,0.1122312,0.06062888,0.003722797,0.13178
ILMN_2145670,0.001506024,0.01054217,0,0.02259036,0.003012048,0.003012048,0,0.01506024,0.003012048,0.02861446,0.003012048,0.2605422,0.004518072,0.01355422,0,0.007530121,0.004518072,0.03915663,0.04066265,0.01957831,0.001506024,0
ILMN_2373335,0.01331811,0.01331811,0.000799832,0.05835554,0.05469416,0.02027366,0.03274209,0.3503165,0.1968562,0.3228993,0.1651652,0.7673292,0.2263375,0.7207553,0.4661452,0.1145611,0.3664253,0.3023089,0.6324939,0.132425,0.5753353,0.5908859
ILMN_1719622,0.01054217,0.003012048,0,0.05421687,0.003012048,0,0.02108434,0.001506024,0.003012048,0.6039157,0.003012048,0.004518072,0.01957831,0.007530121,0,0,0.004518072,0.06475904,0.01506024,0.01054217,0,0
ILMN_1764861,0.3057229,0.8674699,0.3855422,0.5783132,0.6942771,0.7665663,0.7725903,0.8343374,0.7018072,0.685241,0.8584337,0.5286145,0.4036145,0.7394578,0.813253,0.7966868,0.9728916,0.9834337,0.8237952,0.6415663,0.3072289,0.8358434
ILMN_1814657,0.8602834,0.4747253,0.187855,0.1183148,0.5849078,0.6276571,0.3185559,0.2915075,0.4601641,0.46161,0.2245711,0.1716062,0.1421151,0.3007796,0.1637574,0.06807161,0.1272692,0.1000338,0.1814487,0.1698462,0.1020649,0.07144655
ILMN_1718805,0.001506024,0.003012048,0.009036144,0.009036144,0.004518072,0.006024096,0.003012048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_2373495,0.2439759,0.1114458,0.4141566,0.501506,0.2575301,0.3042169,0.2259036,0.09487952,0.1069277,0.09337349,0.1430723,0.2108434,0.0813253,0.04819277,0.09789157,0.07981928,0.07530121,0.1686747,0.2183735,0.09337349,0.07680723,0.07228915
ILMN_2044572,0.2227573,0.006061953,0.00512312,0.03643548,0.003722797,0.0156807,0.001921402,0.01171106,0.0115833,0.04558021,0.02237594,0.01290339,0.008578975,0.003604622,0.01432014,0.1666667,0.07159088,0.01796411,0.02257396,0.001369806,0.001085449,0.003782841
ILMN_2120429,0,0.003012048,0.001506024,0.001506024,0,0,0,0.001506024,0,0.02108434,0,0,0,0,0,0,0,0.006024096,0.001506024,0,0.001506024,0.001506024
ILMN_2375160,4.55E-06,7.58E-07,1.23E-07,0.000105431,1.95E-07,2.33E-06,1.95E-07,4.55E-09,5.69E-07,7.12E-08,4.55E-09,7.12E-05,5.69E-07,4.15E-07,9.84E-07,7.12E-08,7.12E-08,1.95E-07,1.54E-08,1.54E-08,1.23E-07,1.54E-08
ILMN_1735798,0.5225903,0.9533132,0.9231928,0.941265,0.9924699,0.5918674,0.436747,0.8493976,0.9969879,0.7951807,0.9051205,0.8268072,0.9518072,0.7981928,0.751506,0.6445783,0.7168674,0.8283132,0.626506,0.6536145,0.8810241,0.9518072
ILMN_2391178,0.008789063,0.00310372,0.000799832,0.002999109,0.001735596,0.03866562,0.002699432,0.01171106,0.02978237,0.01417402,0.004976754,0.02159545,0.001735596,0.01647251,0.02768363,0.02837187,0.01647251,0.01374162,0.01900694,0.02297349,0.01236395,0.02656147
ILMN_2109156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1758315,0.7786145,0.8358434,0.4849398,0.2816265,0.6340361,0.1701807,0.4186747,0.7650602,0.5933735,0.5572289,0.6551205,0.5527108,0.7981928,0.8840361,0.7048193,0.8072289,0.936747,0.813253,0.689759,0.6129518,0.9427711,0.3644578
ILMN_1679690,0.2439759,0.3253012,0.02108434,0.308735,0.1039157,0.1039157,0.05722892,0.07981928,0.09638554,0.05120482,0.07228915,0.07981928,0.01656627,0.0436747,0.03162651,0.04819277,0.003012048,0.02108434,0.001506024,0.04819277,0.05722892,0.07831325
ILMN_2171102,0,0,5.69E-10,0,0,0,0,0,0,3.64E-08,4.55E-09,0.004554435,0,4.55E-09,5.69E-10,0,0,0,0,0,0,1.54E-08
ILMN_1686454,0.001506024,0.01054217,0.003012048,0,0.003012048,0,0.009036144,0.02409638,0.0436747,0.2364458,0.006024096,0,0.01506024,0,0.001506024,0.03162651,0.01506024,0.006024096,0.03614458,0.01807229,0.001506024,0.003012048
ILMN_1707828,0.7138554,0.5496988,0.6445783,0.688253,0.4262048,0.6490964,0.7530121,0.7078313,0.6340361,0.8268072,0.8900602,0.8644578,0.7786145,0.8509036,0.9804217,0.9728916,0.936747,0.8012048,0.8569277,0.8900602,0.8433735,0.8524097
ILMN_2409384,0.1032271,0.03482035,0.006484732,0.006747596,0.09014389,0.05948497,0.04589821,0.1651652,0.02440893,0.03429278,0.132425,0.1128107,0.06178736,0.09732479,0.03148614,0.1093634,0.161451,0.1450816,0.1169232,0.1396585,0.1437129,0.1110781
ILMN_1716154,0.7560241,0.4578313,0.7439759,0.8493976,0.75,0.7680723,0.1204819,0.4231928,0.6189759,0.6475903,0.8990964,0.6280121,0.4713855,0.6566265,0.75,0.3012048,0.436747,0.4442771,0.5692771,0.7876506,0.4472892,0.3840362
ILMN_2338565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1675150,0.4969879,0.2138554,0.313253,0.9713855,0.6987952,0.5195783,0.3192771,0.3328313,0.3343374,0.5918674,0.7319277,0.4201807,0.5753012,0.4006024,0.4533133,0.4954819,0.8222892,0.2304217,0.7289157,0.9051205,0.5090361,0.6641566
ILMN_1683239,0.7469879,0.9879518,0.7319277,0.748494,0.2033132,0.816265,0.4262048,0.8780121,0.5045181,0.498494,875,0.7831326,0.7936747,0.6521084,0.808735,0.6566265,0.7996988,0.4789157,0.623494,0.6099398,0.6671687,0.5933735
ILMN_2182980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1745976,0.01204819,0.05120482,0.0496988,0.1114458,0.0813253,0.0436747,0.1475904,0.01054217,0.01204819,0.007530121,0.01807229,0,0.01656627,0.009036144,0.01054217,0.007530121,0.004518072,0.01054217,0.003012048,0.004518072,0.004518072,0.01506024
ILMN_2094938,0.8524097,0.6551205,0.9969879,0.9578313,0.9111446,875,0.8780121,0.9924699,0.9698795,0.9262048,0.9186747,0.9894578,0.9186747,0.9126506,0.9578313,0.9864458,0.9713855,0.9593374,0.9457831,0.9819277,0.9924699,0.9653614
ILMN_2115490,0.6624224,0.02837187,0.0131789,0.08523698,0.09420231,0.03726144,0.5270927,0.2070101,0.1343724,0.1492397,0.1513483,0.009329227,0.1110781,0.05910689,0.18943,0.02978237,0.06256782,0.03698475,0.02978237,0.1363388,0.2200911,0.1534766
ILMN_1806828,125,0.1762048,0.02710843,0.05421687,0.003012048,0.0376506,0.04518072,0.1159639,0.2906626,0.09789157,0.2725904,0.07831325,0.09638554,0.1400602,0.03162651,0.1009036,0.01957831,0.05873494,0.03463855,0.123494,0.09789157,0.2063253
ILMN_1706419,0.01656627,0.01204819,0,0.1340361,0.03313253,0.04819277,0.01204819,0,0.003012048,0,0.003012048,0.4894578,0.02409638,0,0.9322289,0.03313253,0,0.04216867,0.01506024,0,0,0.5933735
ILMN_1651692,0.01957831,0.004518072,0.01054217,0.001506024,0.003012048,0.001506024,0.01355422,0.02259036,0.07228915,0.03313253,0.003012048,0.02259036,0.01355422,0.01054217,0.01656627,0.01506024,0.01957831,0.02409638,0.01656627,0.01506024,0.01656627,0.01054217
ILMN_2202915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1704091,0.001506024,0.003012048,0.001506024,0,0,0.004518072,0.007530121,0.006024096,0.006024096,0.02861446,0.004518072,0.188253,0.007530121,0.009036144,0.009036144,0.03012048,0.006024096,0.006024096,0.02259036,0.007530121,0.01355422,0.006024096
ILMN_2279217,0.001506024,0.003012048,0,0,0,0,0,0.01355422,0,0.001506024,0.003012048,0,0.003012048,0.001506024,0.009036144,0,0,0.001506024,0,0.001506024,0.007530121,0.001506024
ILMN_1737343,125,0.02560241,0.2078313,0.1310241,0.1430723,0.1762048,0.08433735,0.1355422,0.05421687,0.06777108,0.05722892,0.07530121,0.06927711,0.07530121,0.07680723,0.1039157,0.1009036,0.1521084,0.07680723,0.3207831,0.05722892,0.1325301
ILMN_1696187,0.05572289,0.1460843,0.08584338,0.02710843,0.0496988,0.04819277,0.09789157,0.09186747,0.0436747,0.07530121,0.08584338,0.03162651,0.1114458,0.09638554,0.09036145,0.07680723,0.07831325,0.0436747,0.07530121,0.1159639,0.09487952,0.06626506
ILMN_1742179,0.03313253,0.1009036,0.02108434,0.08885542,0.07379518,0.09337349,0.5406626,0.07981928,0.185241,0.4322289,0.2394578,0.4864458,0.2560241,0.1927711,0.3403614,0.1084337,0.1024096,0.09939759,0.2033132,0.1009036,0.07680723,0.3975904
ILMN_2184250,0.001309382,1.87E-05,0.000105431,1.56E-06,3.12E-05,0.000135681,4.55E-06,6.30E-05,2.44E-05,7.12E-05,1.12E-05,0.000135681,0.000259906,2.88E-05,3.90E-06,2.33E-06,1.70E-05,0.000116923,4.53E-05,2.88E-05,3.12E-05,7.87E-06
ILMN_2197164,0,0,0,0,0,0,0,0,0,0,0,0.03614458,0,0.009036144,0,0,0,0,0,0,0,0
ILMN_1758871,0.2394578,0.3659638,0.8192771,0.4683735,0.2304217,0.2635542,0.2228916,0.02560241,0.01656627,0.01054217,0.05271084,0.09638554,0.05873494,0.09638554,0.04066265,0.007530121,0.01506024,0.02108434,0.02108434,0.03614458,0.06024097,0.06024097
ILMN_1772964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_2194577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1769563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01506024,0,0,0,0,0,0.004518072
ILMN_2396546,0.6024097,0.09186747,0.2018072,0.07981928,0.06325302,0.08885542,0.1536145,0.3177711,0.4548193,0.4924699,0.3283133,0.1370482,0.2439759,0.1400602,0.1566265,0.2680723,0.3795181,0.5240964,0.3388554,0.2831325,0.5512048,0.4051205
ILMN_1713685,0.002343923,0.001307478,0.000291958,0.001379526,0.006567118,0.001455184,0.000191917,0.002538774,0.005989338,0.002787854,0.007193648,0.006029061,0.002557194,0.007973731,0.003329669,0.009578654,0.008444442,0.004189234,0.000724555,0.006610214,0.009699085,0.003237065
ILMN_1721989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1653292,0.1521084,0.01204819,0.1340361,0.01204819,0.007530121,0.07078313,0.01054217,0.246988,0.1611446,0.2364458,0.1611446,0.2454819,0.2876506,0.2243976,0.2951807,0.3674699,0.2921687,0.1912651,0.3704819,0.3493976,0.188253,0.3795181
ILMN_2226324,0.2364458,0.1596386,0.05421687,0.1114458,0.08433735,0.1837349,0.07530121,0.05421687,0.2319277,0.06325302,0.1069277,0.09638554,0.05722892,0.05572289,0.1415663,0.1957831,0.06024097,0.0496988,0.06626506,0.06325302,0.2259036,0.07228915
ILMN_2371397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1658080,0.009036144,0.01054217,0.006024096,0.01204819,0.003012048,0.02108434,0.01506024,0.003012048,0.01054217,0.006024096,0.003012048,0.1475904,0.004518072,0.03614458,0.01204819,0.02409638,0.003012048,0.006024096,0.003012048,0.004518072,0.004518072,0.01054217
ILMN_2336609,0.9231928,0.7003012,0.2951807,0.1762048,0.3237952,0.7966868,0.6671687,0.06475904,0.1174699,0.0436747,0.2123494,0.5466868,0.02108434,0.01656627,0.01656627,0.02560241,0.003012048,0.3524096,0.02108434,0.02560241,0.001506024,0.7379518
ILMN_1652017,0.02409638,0.04216867,0.004518072,0.02710843,0.01054217,0.003012048,0.007530121,0.01204819,0.03162651,0.004518072,0.03012048,0.05722892,0.004518072,0.004518072,0.01807229,0.0496988,0,0.01807229,0,0.003012048,0.001506024,0.01204819
ILMN_2166384,0.2003012,0.3268072,0.1490964,0.1340361,0.06475904,0.05572289,0.01807229,0.0436747,0.1174699,0.1039157,0.1430723,0.07831325,0.02861446,0.04819277,0.07228915,0.05722892,0.06626506,0.05120482,0.1054217,0.05421687,0.03614458,0.1641566
ILMN_1735445,0.1942771,0.06475904,0.3554217,0.2153614,0.07379518,0.03012048,0.1521084,0.7123494,0.6340361,0.7530121,0.7304217,0.5963855,0.2545181,0.3885542,0.121988,0.9653614,0.8780121,0.5090361,0.873494,0.4427711,0.6415663,0.3524096
ILMN_1701749,0.09337349,0.126506,0.1490964,0.1400602,0.3704819,0.4653614,0.188253,0.3177711,0.1069277,0.1385542,0.1551205,0.2409639,0.1445783,0.1927711,0.2168675,0.09186747,0.2590362,0.2093374,0.2243976,0.123494,0.2364458,0.1987952
ILMN_1732066,0.191887,0.04589821,0.02954412,0.000697422,0.001771753,0.05187786,0.04401222,0.04949436,0.02399287,0.0443229,0.07867127,0.07288466,0.08620375,0.02634073,0.04494862,0.07912865,0.09215821,0.0197241,0.08717779,0.119921,0.04308892,0.05016774
ILMN_2096970,0.001637574,0.002195529,0.002722864,0.000766621,5.56E-05,0.004501062,0.002949675,0.004219816,0.04401151,0.001637574,0.05242166,0.01829116,0.00493994,0.02036308,0.005878937,0.008782117,0.00744053,0.01156849,0.004501062,0.006210081,0.02517714,0.01800425
ILMN_2218104,0.9518072,0.933735,0.5301205,0.8478916,0.9322289,0.8674699,0.3584337,0.9472892,0.9563253,0.9864458,0.6807229,0.9939759,0.9894578,0.9307229,0.8478916,0.9819277,0.8313253,0.7108434,0.7424699,0.6430723,0.7168674,0.8674699
ILMN_1659444,0.06325302,0.3253012,0.1129518,0.3960843,0.5677711,0.4563253,0.4171687,0.3388554,0.6792169,0.4849398,0.3870482,375,0.5256024,0.2996988,0.5316265,0.5557229,0.3373494,0.5843374,0.4894578,0.2349398,0.566265,0.6325301
ILMN_2174884,0.004286597,0.1037752,0.001138823,0.004976754,0.01108157,0.004554435,0.03895063,0.005348006,0.04278405,0.02568588,0.01108157,0.09368848,0.008372261,0.0181352,0.03351146,0.009891082,0.03589167,0.01331811,0.02237594,0.03248828,0.00310372,0.05798226
ILMN_1730432,0.04066265,0.01355422,0.009036144,0.01656627,0.009036144,0,0.01054217,0.02259036,0.02108434,0.02861446,0.02259036,0,0.02259036,0,0,0.05421687,0.01807229,0.02861446,0.01656627,0.02108434,0.07680723,0.001506024
ILMN_2359887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1685843,0.3930723,0.25,0.1069277,0.246988,0.2289157,0.126506,0.2304217,0.07078313,0.1069277,0.02409638,0.2906626,0.01656627,0.2003012,0.04216867,0.02861446,0.02560241,0.06777108,0.03012048,0.02710843,0.07981928,0.4051205,0.02108434
ILMN_2244009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1735353,0.2984479,0.2483851,0.1389216,0.08638772,0.1805426,0.06477831,0.263468,0.08267256,0.2591133,0.1751536,0.3209646,0.1990957,0.1971996,0.187855,0.1118132,0.2215534,0.1000338,0.2483851,0.4303237,0.2667579,0.1389216,0.09211356
ILMN_1751161,0.009036144,0.003012048,0.009036144,0.07680723,0.006024096,0.004518072,0.007530121,0.02861446,0.06325302,0.01204819,0.05873494,0.09638554,0.01957831,0.0496988,0.07228915,0.0376506,0.01355422,0.02861446,0.02560241,0.03463855,0.02710843,0.06927711
ILMN_1801262,0.009036144,0.05271084,0.01807229,0.02710843,0.01957831,0.05271084,0.01204819,0.05120482,0.02861446,0.02560241,0.03313253,0.2665663,0.02710843,0.01957831,0.03162651,0.03614458,0.01957831,0.0436747,0.03162651,0.04819277,0.01656627,0.03313253
ILMN_2050023,0.1769408,0.0117987,0.02036308,0.3841314,0.01605934,0.07087839,0.04137143,0.02159693,0.01045144,0.008583657,0.04627395,0.3881017,0.004791379,0.1646205,0.1027464,0.05947094,0.009185839,0.00095374,0.01473817,0.002195529,0.001469734,0.346804
ILMN_1782110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_2412571,0.03614458,0.01054217,0.009036144,0.01204819,0.01957831,0.004518072,0.05271084,0.001506024,0,0.006024096,0.003012048,0,0.003012048,0,0,0,0.004518072,0.006024096,0,0.001506024,0,0
ILMN_1740772,0.01656627,0.01204819,0.06024097,0.1807229,0.04668675,0.003012048,0.01204819,0,0,0,0,0,0,0,0,0,0,0,0,0.001506024,0,0
ILMN_1737651,0.8207831,0.9126506,0.9292169,0.8177711,0.9894578,0.6822289,0.9653614,0.8870482,0.566265,0.5692771,0.5391566,0.808735,0.5060241,0.8268072,0.7093374,0.3268072,0.7981928,0.683735,0.689759,0.7439759,0.5753012,0.564759
ILMN_2106573,0.8795181,0.9036145,0.6671687,0.6099398,0.8268072,0.7198795,0.939759,0.8207831,0.9909639,0.8192771,0.9653614,0.9231928,0.9096386,0.8840361,0.8825301,0.8493976,0.8719879,0.9578313,0.5843374,0.8012048,0.8298193,0.8478916
ILMN_1651949,0.01054217,0.01957831,0.01807229,0.01054217,0.01355422,0.01204819,0.09939759,0.2093374,0.2951807,0.4533133,0.2319277,0.4171687,0.2003012,0.2243976,0.2364458,0.2454819,0.3569277,0.186747,0.2093374,0.2003012,0.07680723,0.1310241
ILMN_1687751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1768301,0.2439759,0.933735,0.1912651,0.7243976,0.6460843,0.8373494,0.3433735,0.2665663,0.2319277,0.3418675,0.2891566,0.4518072,0.2891566,0.3509036,0.3433735,0.4186747,0.5451807,0.4548193,0.2259036,0.2213855,0.5225903,0.2183735
ILMN_1733851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_2111187,0.2406236,0.2760085,0.3045817,0.03334307,0.1751915,0.39008,0.01286451,0.1918109,0.2438838,0.2430665,0.2093616,0.7698061,0.2422507,0.2554796,0.2463444,0.2699381,0.09474653,0.1052695,0.3526284,0.1792582,0.3940894,0.02895438
ILMN_1714278,0.002000472,0.002399659,5.56E-05,0.000653215,0.000191655,0.1175833,0.003066483,0.09211356,0.09471735,0.1646205,0.1075809,0.419219,0.07666207,0.09341092,0.30547,0.1716062,0.04445947,0.04953663,0.1924989,0.09146828,0.06532153,0.1027464
ILMN_1739198,0.003012048,0.003012048,0.006024096,0,0,0.006024096,0.003012048,0.004518072,0.003012048,0.01957831,0.0376506,0.03463855,0.01957831,0.003012048,0.001506024,0.1009036,0.02259036,0.006024096,0.01054217,0.004518072,0.007530121,0
ILMN_1658081,0,0,0,0,0,0,0,0,0,0.007530121,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_2184184,0,0,0,0,0,0,0,0,0,4.54E-06,0,0.000653215,0,4.08E-05,1.13E-06,1.13E-06,0,0,4.54E-06,1.13E-06,0,1.13E-06
ILMN_1740923,0.7861446,0.5828313,0.439759,0.6114458,0.3253012,0.4638554,0.6807229,0.4924699,0.6792169,0.7033132,0.7304217,0.4548193,0.4277108,0.8253012,0.4834337,0.8268072,0.7259036,0.6415663,0.2771084,0.2695783,0.3840362,0.6174699
ILMN_1778623,0.07981928,0.01656627,0.06325302,0.05722892,0.05722892,0.0436747,0.05722892,0.001506024,0.009036144,0.009036144,0.01656627,0,0.01506024,0,0.004518072,0.007530121,0.007530121,0.006024096,0.01054217,0.02560241,0.004518072,0.001506024
ILMN_1662188,0.1032271,0.147845,0.1273241,0.1369985,0.1651652,0.09266643,0.09944431,0.1629299,0.07202042,0.1636727,0.1457692,0.3344151,0.06656886,0.1485413,0.159981,0.07958782,0.1369985,0.08523698,0.03274209,0.1376603,0.03643548,0.1629299
